,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,annealed_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
25,6650-6699,'scream_dsprites','beta_tc_vae',,,,,2.0,,0-49,-7555.8659375,24.130907516475997,7536.89416992187,7531.734960937498,5.159126262666,0.6858920000000001,0.680924,0.56598,0.5643960000000001,0.6554152000000001,0.2782568,0.08901653964400001,0.18616536017399998,0.08106106202199999,0.032021600000000004,0.7248495439880002,0.7072383461580002,0.690041471316
26,6700-6749,'scream_dsprites','beta_tc_vae',,,,,4.0,,0-49,-7565.688662109372,19.462137870798003,7495.935966796874,7546.226162109375,-50.290784378054006,0.713886,0.710356,0.6023339999999999,0.602952,0.6635675999999999,0.31937040000000005,0.130002144922,0.25610638956000004,0.11374254904200001,0.04141920000000001,0.725509904592,0.710435861112,0.69338063534
27,6750-6799,'scream_dsprites','beta_tc_vae',,,,,6.0,,0-49,-7579.578798828124,16.288221149452,7448.3793554687445,7563.289921875001,-114.910587768554,0.75036,0.747928,0.640954,0.6451640000000001,0.6606584000000001,0.32808400000000004,0.16068675075199998,0.27781351980800006,0.146892223484,0.0472912,0.74116774388,0.7162418368100001,0.6995129038340001
28,6800-6849,'scream_dsprites','beta_tc_vae',,,,,8.0,,0-49,-7593.703271484375,14.039784774779998,7395.234609375001,7579.662832031252,-184.42833007811998,0.763106,0.76024,0.651336,0.6565400000000001,0.6530216,0.320548,0.173974996554,0.28378662302,0.15830861262200002,0.050761600000000004,0.7481233008700001,0.718587346278,0.7020565929539999
29,6850-6899,'scream_dsprites','beta_tc_vae',,,,,10.0,,0-49,-7606.6801953125,12.433239650726,7337.846083984382,7594.246953124998,-256.40067077636996,0.7681560000000001,0.764576,0.65537,0.661644,0.6471016,0.31450400000000006,0.18219838169200003,0.28187787564000005,0.161280627362,0.050324,0.7591781791780001,0.718734174718,0.702636889562
30,6900-6949,'scream_dsprites','annealed_vae',,,,,,5.0,0-49,-7761.694150390628,5.00045479774,7769.761015624997,7756.693642578114,13.067057523725998,0.21159000000000003,0.197036,0.20776600000000006,0.20374000000000003,0.5262040000000001,0.1264288,0.002855334674,0.0029158040180000005,0.0006935093160000002,0.0023312,0.624151655828,0.5527145450759999,0.522846661394
31,6950-6999,'scream_dsprites','annealed_vae',,,,,,10.0,0-49,-7771.313691406244,10.00025642395,7782.911015625,7761.3135546874955,21.597746086112,0.219056,0.20402800000000001,0.23230599999999998,0.223292,0.5178132000000001,0.1251288,0.0038173487559999995,0.005667118362,0.000854750846,0.0020304000000000003,0.644869689266,0.5543773462780001,0.5251166731039999
32,7000-7049,'scream_dsprites','annealed_vae',,,,,,25.0,0-49,-7776.270576171873,24.996982116702,7787.397812500001,7751.27345703125,36.12340065002199,0.23744000000000004,0.223728,0.25686800000000004,0.24836800000000003,0.5152704,0.1278448,0.007135269514000001,0.009832829434,0.0030737404560000005,0.0022008,0.660191448334,0.560063417744,0.531938209994
33,7050-7099,'scream_dsprites','annealed_vae',,,,,,50.0,0-49,-7809.365791015634,49.999941329958,7811.714365234374,7759.366601562498,52.347262649544,0.21264400000000003,0.196568,0.21848399999999998,0.20850799999999997,0.5103892,0.1235704,0.0031002297159999997,0.005436588888,0.00042930461800000006,0.0016680000000000002,0.633151482374,0.547957408206,0.5169983535800001
34,7100-7149,'scream_dsprites','annealed_vae',,,,,,75.0,0-49,-7843.16762695312,75.02338302612401,7875.112402343752,7768.144072265615,106.967417736052,0.211142,0.19542,0.21661399999999997,0.21051199999999998,0.5148436000000001,0.1242584,0.0029059522439999997,0.004639082152,0.00046125349600000003,0.001884,0.626503380934,0.549270229996,0.5186140084959999
35,7150-7199,'scream_dsprites','annealed_vae',,,,,,100.0,0-49,-7863.061777343753,100.01457748413,7886.703632812502,7763.04673828125,123.656880607598,0.22075000000000003,0.203664,0.21850999999999998,0.210212,0.5194200000000001,0.12541680000000002,0.003639782656,0.005661846658000001,0.0010821791959999998,0.00196,0.6306875074699999,0.5546713043360001,0.525090813006
