,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,annealed_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
1652,7052,'scream_dsprites','annealed_vae',,,,,,50.0,2,-7787.3383789062,49.9232444763,7814.1596679688,7737.419921875,76.7359619141,0.2167,0.194,0.2097,0.197,0.52686,0.13204000000000002,0.0064355931,0.0095391877,0.0008130235,0.0011200000000000001,0.6034740455000001,0.5707906013,0.5494679667
1653,7053,'scream_dsprites','annealed_vae',,,,,,50.0,3,-7784.7563476562,49.9842033386,7751.5483398438,7734.7719726562,16.7802867889,0.22260000000000002,0.18460000000000001,0.2177,0.19440000000000002,0.50938,0.12176000000000001,0.0023570904,0.0031682892,0.0002496007,0.0019200000000000003,0.6490486385,0.5510183104,0.521128731
1654,7054,'scream_dsprites','annealed_vae',,,,,,50.0,4,-7825.681640625,49.9416999817,7834.0830078125,7775.7426757812,58.341884613,0.21080000000000002,0.1996,0.20570000000000002,0.202,0.51712,0.12592,0.0021636373,0.0034888193000000003,0.00027319999999999997,0.00256,0.6083736807,0.5417569102,0.5098130428000001
1655,7055,'scream_dsprites','annealed_vae',,,,,,50.0,5,-7825.9965820312,50.0000419617,7789.6674804688,7775.99609375,13.6733169556,0.21,0.2036,0.21630000000000002,0.20720000000000002,0.49854000000000004,0.1194,0.0025858693000000003,0.002738501,0.0003984285,0.00144,0.6579595236,0.5422720348,0.5062639493000001
1656,7056,'scream_dsprites','annealed_vae',,,,,,50.0,6,-7784.4370117188,50.0268440247,7762.9619140625,7734.4067382812,28.5560703278,0.2081,0.20020000000000002,0.2141,0.1956,0.51024,0.1198,0.0017805375,0.0030597483000000003,0.00019651180000000002,0.00152,0.6282101822,0.5452443763,0.5084613748
1657,7057,'scream_dsprites','annealed_vae',,,,,,50.0,7,-7821.1469726562,50.1151161194,7886.1640625,7771.0336914062,115.1231079102,0.2136,0.19940000000000002,0.2144,0.2082,0.51314,0.12232000000000001,0.0044661596,0.0047677257,0.0003761715,0.00152,0.6426439431000001,0.5482726372,0.5160201446
1658,7058,'scream_dsprites','annealed_vae',,,,,,50.0,8,-7819.474609375,50.0597496033,7829.1962890625,7769.4174804688,59.7907867432,0.2081,0.1962,0.23870000000000002,0.22360000000000002,0.5065200000000001,0.12392000000000002,0.0038004026000000002,0.0037553176,0.0006417679,0.0016400000000000002,0.6284229415,0.548031954,0.5205977264
1659,7059,'scream_dsprites','annealed_vae',,,,,,50.0,9,-7782.1049804688,50.0298461914,7762.0122070312,7732.0795898438,29.9308929443,0.2164,0.191,0.2172,0.2008,0.5163800000000001,0.11956000000000001,0.0064383735000000004,0.00770586,0.0010402699,0.0011200000000000001,0.6548539855000001,0.558466655,0.5269199108
1660,7060,'scream_dsprites','annealed_vae',,,,,,50.0,10,-7790.1044921875,49.9587287903,7781.42578125,7740.1479492188,41.2821578979,0.21480000000000002,0.194,0.216,0.2082,0.51442,0.1258,0.002819298,0.0046230053,0.0005309922000000001,0.00136,0.6167421239,0.5531579164,0.520929971
1661,7061,'scream_dsprites','annealed_vae',,,,,,50.0,11,-7824.3764648438,50.044960022,7819.3076171875,7774.330078125,44.9787712097,0.21280000000000002,0.2048,0.2706,0.2736,0.51276,0.126,0.0024598865000000003,0.0040350628,0.0009159627,0.00252,0.6678451361000001,0.5529715197,0.5228178196000001
1662,7062,'scream_dsprites','annealed_vae',,,,,,50.0,12,-7818.4580078125,50.074005127,7842.44140625,7768.388671875,74.0551681519,0.21380000000000002,0.19260000000000002,0.214,0.19840000000000002,0.5018400000000001,0.12624000000000002,0.0030838844,0.012930808,0.0003261074,0.00044,0.6217010457000001,0.5456551713000001,0.5149926569000001
1663,7063,'scream_dsprites','annealed_vae',,,,,,50.0,13,-7826.8569335938,50.0280265808,7806.7939453125,7776.8286132812,29.9633560181,0.21250000000000002,0.19440000000000002,0.2142,0.20120000000000002,0.51236,0.12560000000000002,0.0017428412,0.0038226449000000003,0.0002175865,0.0018000000000000002,0.6205295821,0.5417971287000001,0.5120529532
1664,7064,'scream_dsprites','annealed_vae',,,,,,50.0,14,-7827.103515625,50.0010604858,7785.869140625,7777.1025390625,8.7624425888,0.2114,0.19440000000000002,0.214,0.1988,0.51178,0.12188000000000002,0.0035302345000000003,0.0064958356,0.0003470845,0.00204,0.5986799876000001,0.5392820725,0.5046749734
1665,7065,'scream_dsprites','annealed_vae',,,,,,50.0,15,-7783.2802734375,50.0202598572,7755.4267578125,7733.2592773438,22.1644878387,0.2147,0.2038,0.2146,0.2096,0.5128600000000001,0.12276000000000001,0.0037206358,0.0054143315,0.00030337100000000003,0.0013200000000000002,0.6363723546000001,0.5515018275,0.5189709455
1666,7066,'scream_dsprites','annealed_vae',,,,,,50.0,16,-7794.9555664062,50.0806694031,7825.5483398438,7744.87890625,80.6664886475,0.217,0.1966,0.2151,0.20420000000000002,0.5168600000000001,0.12184,0.0026478448,0.0047082980000000005,0.0004444653,0.0017200000000000002,0.6312546370000001,0.5555517408,0.5270291668
1667,7067,'scream_dsprites','annealed_vae',,,,,,50.0,17,-7821.1791992188,49.9335517883,7837.6684570312,7771.2509765625,66.4208297729,0.2104,0.1988,0.2144,0.2082,0.5097400000000001,0.117,0.0023713965,0.0028777558,0.00040793100000000005,0.00136,0.6451469652,0.5450987237,0.5116334305
1668,7068,'scream_dsprites','annealed_vae',,,,,,50.0,18,-7820.3725585938,49.9530334473,7817.4111328125,7770.4189453125,46.9877624512,0.2136,0.1942,0.203,0.2028,0.5122,0.12452,0.0019158690000000002,0.0031611481,0.00043499820000000004,0.00116,0.6035074085000001,0.5396837367,0.5073872773
1669,7069,'scream_dsprites','annealed_vae',,,,,,50.0,19,-7786.4189453125,49.9154052734,7821.1000976562,7736.4970703125,84.5968322754,0.2094,0.195,0.2093,0.19540000000000002,0.51732,0.12792,0.0033475421000000003,0.0040558788,0.00026942700000000003,0.0029600000000000004,0.6542930523,0.5579191037,0.5281577868
1670,7070,'scream_dsprites','annealed_vae',,,,,,50.0,20,-7817.8588867188,50.0276145935,7796.056640625,7767.83203125,28.2285957336,0.2107,0.1986,0.21960000000000002,0.2084,0.5075200000000001,0.12372000000000001,0.0047664593,0.0115799028,0.00037969830000000003,0.0016,0.6141324322,0.5455149505,0.5139788917
1671,7071,'scream_dsprites','annealed_vae',,,,,,50.0,21,-7819.4990234375,50.0133209229,7786.0375976562,7769.4868164062,16.5538234711,0.2139,0.19940000000000002,0.2147,0.19920000000000002,0.5118,0.12092000000000001,0.001616833,0.007027681500000001,0.00023171080000000002,0.00108,0.6322503034,0.5414274716,0.5088796012
1672,7072,'scream_dsprites','annealed_vae',,,,,,50.0,22,-7835.1538085938,50.0788078308,7863.8969726562,7785.0771484375,78.8210372925,0.20850000000000002,0.1968,0.2114,0.2066,0.50914,0.12332000000000001,0.0028500077,0.0048496434,0.0003105311,0.00152,0.6424182061,0.5446323524000001,0.5097785138
1673,7073,'scream_dsprites','annealed_vae',,,,,,50.0,23,-7814.77734375,50.0753097534,7839.9809570312,7764.7045898438,75.2766876221,0.2082,0.19720000000000001,0.21350000000000002,0.2008,0.5128,0.12112,0.0015934033,0.0044372173,0.0005009286,0.00304,0.6122218536,0.5421988644,0.5064009807000001
1674,7074,'scream_dsprites','annealed_vae',,,,,,50.0,24,-7808.8818359375,50.0090522766,7777.90234375,7758.8696289062,19.040763855,0.2117,0.197,0.2109,0.201,0.49856000000000006,0.1272,0.0029108531,0.018458607800000002,0.0004573393,0.0022800000000000003,0.6412615278,0.5405946635000001,0.5108764650000001
1675,7075,'scream_dsprites','annealed_vae',,,,,,50.0,25,-7819.5717773438,49.9962768555,7787.4916992188,7769.5756835938,17.9094924927,0.20980000000000001,0.2,0.2106,0.20140000000000002,0.5117200000000001,0.12548,0.0036789145000000003,0.0052861587,0.0004559111,0.0005600000000000001,0.6305369003,0.5552366378,0.5292835703000001
1676,7076,'scream_dsprites','annealed_vae',,,,,,50.0,26,-7819.6889648438,49.9616546631,7809.7905273438,7769.7294921875,40.0540466309,0.2082,0.198,0.2263,0.2114,0.50478,0.12284,0.0066762754,0.0058559761,0.0003805607,0.0034400000000000003,0.6078013758,0.5419772844,0.5089046512000001
1677,7077,'scream_dsprites','annealed_vae',,,,,,50.0,27,-7798.3095703125,49.842666626,7905.7846679688,7748.4653320312,157.3126373291,0.21,0.195,0.21630000000000002,0.19540000000000002,0.5070600000000001,0.1242,0.002329916,0.004020786,0.00037779780000000003,0.0022400000000000002,0.6420294024000001,0.5405932577,0.5066835446
1678,7078,'scream_dsprites','annealed_vae',,,,,,50.0,28,-7782.4497070312,50.0264892578,7758.8842773438,7732.4208984375,26.4630069733,0.21760000000000002,0.1948,0.2187,0.2006,0.51032,0.12412000000000001,0.0020231452,0.0052259789,0.00025548300000000003,0.0019200000000000003,0.60196668,0.5510374633,0.5204819926
1679,7079,'scream_dsprites','annealed_vae',,,,,,50.0,29,-7823.6850585938,50.0387992859,7813.0112304688,7773.6479492188,39.3570098877,0.2093,0.1996,0.2116,0.1998,0.5087400000000001,0.12240000000000001,0.0022901265,0.0065715381000000005,0.0002360296,0.0024000000000000002,0.64731613,0.5432564902,0.5098680166
1680,7080,'scream_dsprites','annealed_vae',,,,,,50.0,30,-7790.775390625,49.85754776,7883.3793945312,7740.9165039062,142.4603424072,0.2126,0.19840000000000002,0.2124,0.2034,0.5170800000000001,0.1236,0.0039528424,0.0050649234,0.00021411,0.00116,0.618592115,0.5513088793,0.5200535828
1681,7081,'scream_dsprites','annealed_vae',,,,,,50.0,31,-7788.927734375,50.1595001221,7898.2622070312,7738.763671875,159.4959716797,0.21380000000000002,0.1918,0.21180000000000002,0.20800000000000002,0.50534,0.12032000000000001,0.00185421,0.0036341952000000003,0.0001923744,0.0012000000000000001,0.6503490618000001,0.5434828559,0.5127430270000001
1682,7082,'scream_dsprites','annealed_vae',,,,,,50.0,32,-7816.1303710938,50.0907592773,7856.7978515625,7766.0395507812,90.7558746338,0.2064,0.1928,0.22260000000000002,0.215,0.50334,0.12456,0.0020122399,0.0031721521,0.00026299550000000003,0.0013200000000000002,0.6182145194,0.5464720551,0.5110886079
1683,7083,'scream_dsprites','annealed_vae',,,,,,50.0,33,-7820.2919921875,49.991481781,7785.6811523438,7770.3017578125,15.3784246445,0.20720000000000002,0.19920000000000002,0.2109,0.1942,0.51544,0.12568000000000001,0.0044272707,0.0038960016000000003,0.0003281744,0.00088,0.6301199296000001,0.5511204641,0.5218141141
1684,7084,'scream_dsprites','annealed_vae',,,,,,50.0,34,-7782.419921875,50.0171318054,7754.3432617188,7732.3999023438,21.9337329865,0.2162,0.1922,0.2174,0.2076,0.50914,0.11988000000000001,0.0017080649000000001,0.0056052315,0.000400716,0.0016,0.6559197485,0.5464694168,0.5161168621000001
1685,7085,'scream_dsprites','annealed_vae',,,,,,50.0,35,-7792.4697265625,50.0048484802,7753.2421875,7742.4663085938,10.772394180300001,0.2142,0.19,0.2127,0.21080000000000002,0.5144000000000001,0.12332000000000001,0.0037799317,0.0062205722,0.0001644529,0.0014800000000000002,0.6597734435,0.5476933575,0.5173219772000001
1686,7086,'scream_dsprites','annealed_vae',,,,,,50.0,36,-7821.017578125,49.9937973022,7788.2416992188,7771.0219726562,17.2160987854,0.2099,0.20020000000000002,0.2149,0.1986,0.5088,0.12116,0.0039992501,0.005221421600000001,0.0006335473,0.00072,0.6410577646,0.5463827721,0.5173689616
1687,7087,'scream_dsprites','annealed_vae',,,,,,50.0,37,-7791.1298828125,49.8847351074,7856.4887695312,7741.2509765625,115.2408218384,0.2159,0.19260000000000002,0.22490000000000002,0.212,0.50976,0.12072000000000001,0.0030517792,0.0032902003,0.0005384685,0.0019200000000000003,0.6530437887,0.5487598809,0.5171399828000001
1688,7088,'scream_dsprites','annealed_vae',,,,,,50.0,38,-7796.82421875,50.0554733276,7802.2680664062,7746.76953125,55.508140564,0.21330000000000002,0.19,0.2139,0.20620000000000002,0.50976,0.12724000000000002,0.0024797903,0.0036905301,0.0001629051,0.0022400000000000002,0.6276784292,0.5524061569000001,0.5240025486000001
1689,7089,'scream_dsprites','annealed_vae',,,,,,50.0,39,-7815.5620117188,49.8938827515,7871.841796875,7765.6767578125,106.1665802002,0.20620000000000002,0.2048,0.2129,0.20320000000000002,0.5004000000000001,0.12152,0.0023272452,0.009167344000000001,0.00048471930000000004,0.0033200000000000005,0.6461785518000001,0.543384968,0.5114589007
1690,7090,'scream_dsprites','annealed_vae',,,,,,50.0,40,-7789.8974609375,50.0182609558,7758.9086914062,7739.8828125,19.0194988251,0.2147,0.1958,0.20700000000000002,0.2046,0.51368,0.12184,0.002913441,0.0029940429,0.0006540272,0.0022400000000000002,0.6145041624,0.5556411585000001,0.5284308822
1691,7091,'scream_dsprites','annealed_vae',,,,,,50.0,41,-7817.1303710938,49.8940696716,7873.142578125,7767.236328125,105.9012985229,0.21,0.20320000000000002,0.2356,0.234,0.51414,0.12592,0.0033285192000000003,0.0040373142,0.0014432027,0.0019600000000000004,0.6104041874,0.5504831680000001,0.5226801524
1692,7092,'scream_dsprites','annealed_vae',,,,,,50.0,42,-7817.6064453125,49.9728050232,7795.2045898438,7767.6328125,27.573513031,0.2114,0.2036,0.215,0.19820000000000002,0.5116200000000001,0.12484,0.0023217905,0.005376299,0.0003696529,0.0022800000000000003,0.6524221988000001,0.5440043008000001,0.5104699027
1693,7093,'scream_dsprites','annealed_vae',,,,,,50.0,43,-7813.62890625,50.0779457092,7841.5498046875,7763.5556640625,77.9957962036,0.2187,0.2038,0.2837,0.28240000000000004,0.50294,0.1298,0.0046381368000000004,0.0055373658,0.0004350685,0.0009600000000000001,0.6612778268,0.5561305999999999,0.5302391186000001
1694,7094,'scream_dsprites','annealed_vae',,,,,,50.0,44,-7818.67578125,49.9694061279,7799.8129882812,7768.70703125,31.1079769135,0.2106,0.1928,0.21130000000000002,0.20020000000000002,0.5007600000000001,0.12384,0.0020888011,0.0063064714,0.0002563384,0.0022400000000000002,0.6356058324,0.5464592216,0.5162791705
1695,7095,'scream_dsprites','annealed_vae',,,,,,50.0,45,-7828.1435546875,49.9834327698,7796.8950195312,7778.1606445312,18.735086441,0.21250000000000002,0.194,0.2439,0.2396,0.5181,0.12428000000000002,0.003441477,0.0050870997,0.0005210341,0.0010400000000000001,0.6144043071,0.5543960781,0.5228938622
1696,7096,'scream_dsprites','annealed_vae',,,,,,50.0,46,-7821.7963867188,50.0141792297,7792.0239257812,7771.7807617188,20.2445850372,0.21680000000000002,0.1908,0.21810000000000002,0.2114,0.5179,0.12672,0.0020734633,0.0044897799,0.0004205953,0.0011200000000000001,0.6395632823,0.5435147934,0.5126173886000001
1697,7097,'scream_dsprites','annealed_vae',,,,,,50.0,47,-7823.3193359375,50.0668716431,7840.1416015625,7773.25390625,66.8875808716,0.2197,0.192,0.2179,0.20400000000000001,0.50534,0.12124000000000001,0.0027551795,0.0039275339,0.0004781591,0.0019600000000000004,0.6719589791,0.5453146951,0.5143743406
1698,7098,'scream_dsprites','annealed_vae',,,,,,50.0,48,-7826.9467773438,49.9848403931,7793.9736328125,7776.9614257812,17.0159492493,0.2096,0.2016,0.2112,0.213,0.50946,0.12476000000000001,0.0027044358,0.0073405485,0.0005473643,0.0014,0.605251839,0.5416311921,0.5128751618
1699,7099,'scream_dsprites','annealed_vae',,,,,,50.0,49,-7788.4536132812,49.9824180603,7756.8969726562,7738.4702148438,18.4220581055,0.22390000000000002,0.191,0.21530000000000002,0.20600000000000002,0.50844,0.1206,0.0028049846,0.0043296516000000005,0.00027454,0.0006000000000000001,0.6856560726,0.5502300203,0.5207722568
1700,7100,'scream_dsprites','annealed_vae',,,,,,75.0,0,-7852.71484375,75.0519561768,7829.6030273438,7777.6567382812,51.9417572021,0.2087,0.20400000000000001,0.23320000000000002,0.2296,0.5111800000000001,0.12244000000000001,0.0021154649,0.0034906672000000003,0.0003544635,0.00304,0.6160047265,0.5549362149,0.5274505085
1701,7101,'scream_dsprites','annealed_vae',,,,,,75.0,1,-7841.986328125,75.0424041748,7809.8081054688,7766.9428710938,42.8635673523,0.20550000000000002,0.197,0.21130000000000002,0.2164,0.51432,0.12488,0.0031014159,0.0045243709000000005,0.0001444022,0.00136,0.6046151736,0.5492669692000001,0.5173954632000001
1702,7102,'scream_dsprites','annealed_vae',,,,,,75.0,2,-7814.1928710938,75.0505905151,7790.0170898438,7739.1430664062,50.8723449707,0.2169,0.19140000000000001,0.2311,0.22080000000000002,0.5216000000000001,0.12956,0.0052138564,0.0054053242000000005,0.000953122,0.00128,0.6225400217,0.5712317677000001,0.5466845857
1703,7103,'scream_dsprites','annealed_vae',,,,,,75.0,3,-7844.6630859375,75.1697769165,7939.2758789062,7769.4926757812,169.7830047607,0.2063,0.198,0.232,0.216,0.51758,0.12396000000000001,0.0042095629,0.0087356872,0.00041113250000000004,0.00216,0.6289119197,0.5568462354,0.5289261347
1704,7104,'scream_dsprites','annealed_vae',,,,,,75.0,4,-7811.4697265625,74.8742523193,7862.341796875,7736.595703125,125.747756958,0.211,0.19940000000000002,0.20720000000000002,0.2048,0.51746,0.12856,0.0035956671000000003,0.0045068654,0.0005271134,0.0005200000000000001,0.5995584472000001,0.5549561516,0.5296560934
1705,7105,'scream_dsprites','annealed_vae',,,,,,75.0,5,-7851.9448242188,74.8432998657,7933.7724609375,7777.103515625,156.6710510254,0.21030000000000001,0.198,0.2071,0.201,0.5136000000000001,0.12384,0.0023434428,0.0041118528,0.0007388019000000001,0.0014800000000000002,0.6365486218,0.5448412647,0.5103439269
1706,7106,'scream_dsprites','annealed_vae',,,,,,75.0,6,-7846.69140625,74.821685791,7950.2612304688,7771.8696289062,178.3880310059,0.21660000000000001,0.2034,0.21860000000000002,0.211,0.51134,0.12380000000000001,0.0025320585,0.006140416,0.0003441375,0.00248,0.6308056483000001,0.5483149316,0.5168758882
1707,7107,'scream_dsprites','annealed_vae',,,,,,75.0,7,-7812.431640625,74.9284744263,7808.9912109375,7737.5004882812,71.4844665527,0.2172,0.188,0.2068,0.2046,0.51888,0.12652000000000002,0.0036259376000000003,0.0044830909,0.0007006871,0.00248,0.6236770204000001,0.5586316558000001,0.5347620147000001
1708,7108,'scream_dsprites','annealed_vae',,,,,,75.0,8,-7855.6557617188,75.1290969849,7909.6137695312,7780.533203125,129.0876159668,0.2111,0.1932,0.20670000000000002,0.197,0.51278,0.12908,0.0040021359,0.0060264265,0.0007061019,0.0013200000000000002,0.6279583123,0.5490944141,0.5202441152
1709,7109,'scream_dsprites','annealed_vae',,,,,,75.0,9,-7846.7504882812,75.1934890747,7965.0205078125,7771.5600585938,193.465713501,0.2132,0.19440000000000002,0.2164,0.22340000000000002,0.5140600000000001,0.12096000000000001,0.0018954117,0.0032707999000000003,0.0006079128,0.0016400000000000002,0.6287902085,0.5475219485,0.5151555152
1710,7110,'scream_dsprites','annealed_vae',,,,,,75.0,10,-7851.0532226562,75.1945495605,7970.4125976562,7775.8515625,194.553604126,0.20800000000000002,0.1996,0.21080000000000002,0.211,0.50968,0.12172000000000001,0.0027369429,0.0032859747,0.0004147611,0.00176,0.6016373527000001,0.550361764,0.5219470135000001
1711,7111,'scream_dsprites','annealed_vae',,,,,,75.0,11,-7842.259765625,74.7711639404,7996.2797851562,7767.4853515625,228.7900543213,0.212,0.1888,0.2159,0.201,0.5105200000000001,0.11956000000000001,0.0021504679,0.004752855,0.0001823549,0.0013200000000000002,0.6418969680000001,0.5363906452,0.5072045524000001
1712,7112,'scream_dsprites','annealed_vae',,,,,,75.0,12,-7856.029296875,75.0318603516,7813.8549804688,7780.9990234375,32.8503837585,0.2149,0.19740000000000002,0.22970000000000002,0.23240000000000002,0.5182800000000001,0.12328000000000001,0.00221308,0.0035523488,0.0004953641,0.0030800000000000003,0.6218615986,0.5494545394,0.5178371337000001
1713,7113,'scream_dsprites','annealed_vae',,,,,,75.0,13,-7864.5463867188,75.0987854004,7888.263671875,7789.4423828125,98.8163909912,0.2131,0.19140000000000001,0.2177,0.20800000000000002,0.5052800000000001,0.12484,0.0039626911,0.0049901924,0.000575732,0.00124,0.6362480791,0.5487314659,0.5150276505
1714,7114,'scream_dsprites','annealed_vae',,,,,,75.0,14,-7846.3256835938,74.9532089233,7821.3452148438,7771.3706054688,49.9716949463,0.2131,0.20140000000000002,0.2195,0.2116,0.50892,0.12448000000000001,0.0033564643,0.0042381298000000005,0.0008156803,0.00216,0.6246901793,0.5485884897000001,0.5207944489
1715,7115,'scream_dsprites','annealed_vae',,,,,,75.0,15,-7845.2807617188,74.9566497803,7813.7299804688,7770.3266601562,43.4009895325,0.2096,0.1952,0.21250000000000002,0.2036,0.5038,0.12,0.0022300715,0.0056645714,0.00019546520000000001,0.00168,0.6499107947,0.5431232339000001,0.5108122912
1716,7116,'scream_dsprites','annealed_vae',,,,,,75.0,16,-7814.4365234375,74.9836959839,7758.7358398438,7739.45703125,19.2724380493,0.2121,0.1956,0.2088,0.19160000000000002,0.5243800000000001,0.1254,0.0017588071,0.0031659404,0.0005323931000000001,0.0013200000000000002,0.6091504303,0.5517985654,0.5190934831
1717,7117,'scream_dsprites','annealed_vae',,,,,,75.0,17,-7856.216796875,75.0331573486,7818.9907226562,7781.1850585938,37.8045196533,0.2087,0.1874,0.2092,0.19340000000000002,0.51466,0.12236000000000001,0.0022581369,0.0039937464,0.00048270320000000003,0.0014800000000000002,0.6138112960000001,0.5437530722,0.5119175665
1718,7118,'scream_dsprites','annealed_vae',,,,,,75.0,18,-7849.783203125,75.0176010132,7797.9458007812,7774.7651367188,23.1776828766,0.2104,0.2054,0.2218,0.2154,0.51366,0.12344000000000001,0.0041957502,0.0046008298,0.0004652007,0.0022800000000000003,0.6247033028,0.5500203831,0.5185742217
1719,7119,'scream_dsprites','annealed_vae',,,,,,75.0,19,-7851.51171875,74.8816986084,7894.9716796875,7776.6357421875,118.3364715576,0.2204,0.19140000000000001,0.23520000000000002,0.229,0.5088400000000001,0.12208000000000001,0.0018506584000000002,0.0024547462,0.0005379310000000001,0.0016,0.6257987849000001,0.5466923708,0.5192195106
1720,7120,'scream_dsprites','annealed_vae',,,,,,75.0,20,-7855.4111328125,74.9343032837,7846.2036132812,7780.478515625,65.7310333252,0.21130000000000002,0.1968,0.21530000000000002,0.19940000000000002,0.5171,0.12140000000000001,0.0018210702,0.0029344648,0.00034684900000000004,0.00076,0.6387778014000001,0.5423122592,0.5095357728000001
1721,7121,'scream_dsprites','annealed_vae',,,,,,75.0,21,-7848.1928710938,74.8560256958,7917.3315429688,7773.34765625,143.9875640869,0.2073,0.197,0.216,0.2154,0.5094000000000001,0.12032000000000001,0.0018243552,0.0021656069,0.0005033776,0.0020800000000000003,0.6147041137,0.5466575161,0.5114233481
1722,7122,'scream_dsprites','annealed_vae',,,,,,75.0,22,-7815.4448242188,75.173614502,7913.9350585938,7740.271484375,173.6604156494,0.2127,0.1898,0.2151,0.2044,0.50676,0.12424000000000002,0.0027477073,0.0039070718,0.0005576916,0.0019600000000000004,0.6590638674,0.5501888576,0.5198702496000001
1723,7123,'scream_dsprites','annealed_vae',,,,,,75.0,23,-7814.5200195312,75.1431427002,7882.5659179688,7739.3715820312,143.1950683594,0.2165,0.1872,0.2051,0.19340000000000002,0.5136000000000001,0.12156000000000002,0.0028120951,0.0029659381,0.00023506620000000002,0.00032,0.6516736590000001,0.5435129466,0.5102610095
1724,7124,'scream_dsprites','annealed_vae',,,,,,75.0,24,-7845.578125,74.9024353027,7868.2270507812,7770.6806640625,97.5477905273,0.2107,0.1976,0.2137,0.20500000000000002,0.5241800000000001,0.12364000000000001,0.0032157901,0.0048738126,0.0001955461,0.00176,0.6267619239000001,0.5443353235,0.5076058171
1725,7125,'scream_dsprites','annealed_vae',,,,,,75.0,25,-7853.5380859375,74.8509063721,7927.6943359375,7778.68359375,149.0163269043,0.2084,0.1968,0.2082,0.20600000000000002,0.5207200000000001,0.12536,0.0034878677,0.004408095,0.0004306142,0.0031200000000000004,0.6059391969,0.5501354595,0.5162976005000001
1726,7126,'scream_dsprites','annealed_vae',,,,,,75.0,26,-7846.2241210938,75.1110839844,7882.2373046875,7771.1015625,111.1316146851,0.2139,0.2016,0.2088,0.1986,0.51326,0.12032000000000001,0.0016917632,0.0021483634,0.00039134630000000004,0.0044,0.6593487001,0.5435749738,0.5117036254
1727,7127,'scream_dsprites','annealed_vae',,,,,,75.0,27,-7844.2055664062,75.0195388794,7789.7275390625,7769.1801757812,20.5405845642,0.2088,0.19720000000000001,0.20950000000000002,0.2096,0.5168,0.12608,0.0027397708,0.0032280945,0.0003633472,0.00124,0.6289906277,0.5461524055,0.5125292673
1728,7128,'scream_dsprites','annealed_vae',,,,,,75.0,28,-7839.8427734375,75.166885376,7931.505859375,7764.673828125,166.8243713379,0.2111,0.19160000000000002,0.21280000000000002,0.2006,0.51946,0.12488,0.0027146126,0.009911652200000001,0.0003768134,0.0014800000000000002,0.6279895137,0.5472587902,0.5170919967000001
1729,7129,'scream_dsprites','annealed_vae',,,,,,75.0,29,-7847.783203125,75.2246017456,7997.12890625,7772.5512695312,224.5783538818,0.2079,0.19840000000000002,0.2129,0.2018,0.5141,0.12136000000000001,0.0031905103000000002,0.0044911853000000005,0.0004286474,0.0032,0.653520808,0.5474983925,0.5164414147
1730,7130,'scream_dsprites','annealed_vae',,,,,,75.0,30,-7841.6625976562,75.0203323364,7793.48828125,7766.6396484375,26.8478050232,0.2033,0.19260000000000002,0.2086,0.19940000000000002,0.51212,0.1208,0.0019996275,0.0048710092,0.00021311,0.0019200000000000003,0.6526743668,0.5482297884,0.5148859545
1731,7131,'scream_dsprites','annealed_vae',,,,,,75.0,31,-7821.7822265625,74.9986114502,7762.220703125,7746.7822265625,15.4330568314,0.219,0.19160000000000002,0.20850000000000002,0.2028,0.5247200000000001,0.12568000000000001,0.0025591177,0.0036789728000000002,0.0004890242,0.00412,0.6280804348,0.5592053541,0.5289816569
1732,7132,'scream_dsprites','annealed_vae',,,,,,75.0,32,-7850.9418945312,75.0462036133,7822.6494140625,7775.9008789062,46.7458724976,0.2114,0.1958,0.212,0.2028,0.51268,0.12596000000000002,0.0017775240000000002,0.0036744487,0.0005480815,0.00168,0.6112506777,0.5471072397,0.5178096624
1733,7133,'scream_dsprites','annealed_vae',,,,,,75.0,33,-7849.9750976562,75.1249465942,7899.8471679688,7774.8515625,124.997833252,0.2081,0.1978,0.2106,0.20700000000000002,0.5146000000000001,0.12028000000000001,0.0010721162,0.0050790014,0.00036158750000000003,0.0021200000000000004,0.6321704591,0.5406932569,0.5065312211
1734,7134,'scream_dsprites','annealed_vae',,,,,,75.0,34,-7844.4594726562,74.856880188,7912.6928710938,7769.5961914062,143.0952758789,0.20980000000000001,0.189,0.2066,0.20320000000000002,0.52,0.1278,0.004558003000000001,0.0048678542000000005,0.000453025,0.0009600000000000001,0.5973078071,0.5478421321,0.5202377962
1735,7135,'scream_dsprites','annealed_vae',,,,,,75.0,35,-7843.7094726562,75.0850219727,7853.6088867188,7768.6264648438,84.9845199585,0.21230000000000002,0.1968,0.2114,0.2088,0.52034,0.1258,0.0023957385000000003,0.0052070173,0.0002637348,0.0014800000000000002,0.611585469,0.5451649886000001,0.5117230442
