,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
871,9871,'cars3d','dip_vae_i',,,10.0,50.0,,,21,-1467.271484375,32.5659370422,1582.7442626953,1434.7047119141,148.0387878418,1.0,1.0,0.9233,0.934,0.8788333333,0.6718000000000001,0.1865253007,0.1116450467,0.0804768941,0.0345333333,0.8708433231,0.9128375984,0.9074622617
872,9872,'cars3d','dip_vae_i',,,10.0,50.0,,,22,-1464.4344482422,32.7717132568,1576.4332275391,1431.6644287109,144.7694549561,1.0,1.0,0.775,0.772,0.8996000000000001,0.6758666667000001,0.1418261718,0.0818338763,0.0445681162,0.0041333333,0.8281318957,0.8968023285000001,0.8903217073
873,9873,'cars3d','dip_vae_i',,,10.0,50.0,,,23,-1465.2648925781,32.3258285522,1578.1429443359,1432.94140625,145.2029724121,1.0,1.0,0.9631000000000001,0.96,0.8180000000000001,0.6489333333,0.1694633808,0.1171151827,0.0577510477,0.019200000000000002,0.8837522006,0.9090815618,0.9069480596
874,9874,'cars3d','dip_vae_i',,,10.0,50.0,,,24,-1463.7276611328,32.1027412415,1576.1096191406,1431.6253662109,144.4842071533,1.0,1.0,0.8913000000000001,0.8808,0.8807,0.6939333333000001,0.0941100948,0.1088473712,0.0619798083,0.0069333333,0.8207247893,0.9144006532000001,0.9110019746
875,9875,'cars3d','dip_vae_i',,,10.0,50.0,,,25,-1467.5141601562,32.1858177185,1579.7297363281,1435.3280029297,144.4019470215,1.0,0.9998,0.9214,0.922,0.7895333333000001,0.6152666667000001,0.1977735344,0.1038404789,0.0502491693,0.006666666700000001,0.8294980914000001,0.8977146916000001,0.892230174
876,9876,'cars3d','dip_vae_i',,,10.0,50.0,,,26,-1468.0308837891,31.8739929199,1583.369140625,1436.1569824219,147.2113952637,1.0,1.0,0.9073,0.903,0.7292666667000001,0.6153333333000001,0.2330314402,0.1440852826,0.0633176427,0.006666666700000001,0.8442335103,0.9095653297,0.9066241136000001
877,9877,'cars3d','dip_vae_i',,,10.0,50.0,,,27,-1464.6394042969,31.996509552,1575.1710205078,1432.6440429688,142.5269012451,1.0,1.0,0.9805,0.9762000000000001,0.8253333333,0.6601333333,0.2178989866,0.1805274494,0.0802094535,0.0238,0.8541107836,0.9067295502,0.9021086259000001
878,9878,'cars3d','dip_vae_i',,,10.0,50.0,,,28,-1464.279296875,31.626909256,1573.7178955078,1432.65234375,141.0644989014,1.0,1.0,0.9214,0.9218000000000001,0.8255666667,0.6588666667,0.21618898590000002,0.124087979,0.0414982006,0.0060666667,0.8435941492,0.9143333717000001,0.9118686013
879,9879,'cars3d','dip_vae_i',,,10.0,50.0,,,29,-1468.3197021484,32.4549217224,1580.6008300781,1435.8643798828,144.7368469238,1.0,0.9998,0.93,0.9202,0.8786666667,0.6783333333,0.1729549349,0.1133715436,0.0698106193,0.0066,0.8446084660000001,0.9062178954000001,0.900044951
880,9880,'cars3d','dip_vae_i',,,10.0,50.0,,,30,-1465.7152099609,32.1879806519,1579.3723144531,1433.5283203125,145.8440093994,1.0,1.0,0.9315,0.9288000000000001,0.8224333333,0.6550666667,0.2779643543,0.1625312167,0.0708400599,0.0016,0.8715034104,0.9066246359000001,0.9009393328
881,9881,'cars3d','dip_vae_i',,,10.0,50.0,,,31,-1464.6575927734,31.9609508514,1575.2341308594,1432.6962890625,142.5390167236,1.0,1.0,0.9513,0.9536,0.8351000000000001,0.6593333333,0.2168985535,0.1345036712,0.074049321,0.0461333333,0.8204138081,0.9106526101,0.9061990822
882,9882,'cars3d','dip_vae_i',,,10.0,50.0,,,32,-1466.1501464844,32.7889671326,1581.0733642578,1433.3603515625,147.7120819092,1.0,1.0,0.865,0.8592000000000001,0.8720333333,0.6726666667,0.1864951441,0.1107560384,0.0259776569,0.0152666667,0.8076566128,0.8989686387,0.8923850131000001
883,9883,'cars3d','dip_vae_i',,,10.0,50.0,,,33,-1468.9703369141,32.0190811157,1580.6064453125,1436.9498291016,143.6559753418,1.0,1.0,0.8799,0.8714000000000001,0.8977,0.6917333333,0.2634615423,0.1580421078,0.0385254255,0.0102,0.8008033601000001,0.9067718415,0.9027112288
884,9884,'cars3d','dip_vae_i',,,10.0,50.0,,,34,-1469.1444091797,31.9119491577,1583.8857421875,1437.2335205078,146.6531829834,1.0,1.0,0.9154,0.915,0.8887,0.6694666667,0.1496605527,0.11603127760000001,0.09693727540000001,0.028800000000000003,0.8596929868000001,0.9006009331,0.8950285514
885,9885,'cars3d','dip_vae_i',,,10.0,50.0,,,35,-1469.5330810547,32.1768302917,1584.1027832031,1437.3558349609,146.7473297119,1.0,1.0,0.9560000000000001,0.9568000000000001,0.8955333333000001,0.6750666667,0.2169572726,0.1541801571,0.083348802,0.0479333333,0.8417241129,0.9033329008000001,0.8970127583
886,9886,'cars3d','dip_vae_i',,,10.0,50.0,,,36,-1461.4361572266,32.1741027832,1571.1833496094,1429.2618408203,141.9214630127,1.0,1.0,0.9500000000000001,0.9524,0.8878333333,0.6849333333000001,0.17430564440000001,0.1165214089,0.0929388334,0.029533333300000002,0.8249705244000001,0.908750986,0.9042364282
887,9887,'cars3d','dip_vae_i',,,10.0,50.0,,,37,-1467.3033447266,32.4640274048,1577.9903564453,1434.8405761719,143.1508026123,1.0,1.0,0.9188000000000001,0.9192,0.8807666667,0.6778666667000001,0.1869359523,0.1080947667,0.0631834056,0.0037333333000000002,0.8769289132,0.9000815561000001,0.8939489262
888,9888,'cars3d','dip_vae_i',,,10.0,50.0,,,38,-1466.8221435547,32.4282417297,1583.9267578125,1434.3940429688,149.5330657959,1.0,1.0,0.9213,0.9198000000000001,0.8973000000000001,0.6641333333,0.1581836544,0.09543061230000001,0.037185396,0.0061333333,0.7689647432000001,0.9105342065,0.9052801928
