,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
1565,8765,'smallnorb','annealed_vae',,,,,,10.0,15,-1999.8660888672,10.0054521561,1995.3273925781,1989.8609619141,5.4654331207,0.5677,0.5682,0.384,0.3976,0.6764749999999999,0.5337000000000001,0.10035043410000001,0.1201574942,0.0584124182,0.0446,0.9869351631000001,0.7534910176,0.7527319536
1566,8766,'smallnorb','annealed_vae',,,,,,10.0,16,-2001.4870605469,10.0263090134,2017.7707519531,1991.4614257812,26.3082828522,0.5534,0.5562,0.2536,0.2574,0.6853,0.5452,0.1145891564,0.1263592749,0.0356102207,0.060450000000000004,0.9839188065000001,0.7583919333,0.7582748096
1567,8767,'smallnorb','annealed_vae',,,,,,10.0,17,-1999.1254882812,9.9980812073,1991.1712646484,1989.1264648438,2.0444025993,0.527,0.52,0.2536,0.2574,0.6835249999999999,0.53415,0.0946252939,0.1072313102,0.0751589468,0.0669,0.9895398196,0.7433533842000001,0.7425642568
1568,8768,'smallnorb','annealed_vae',,,,,,10.0,18,-1997.2025146484,10.0131406784,2000.3409423828,1987.1888427734,13.1509876251,0.5563,0.55,0.3648,0.37560000000000004,0.6852,0.53715,0.1193231143,0.1265244069,0.07005644130000001,0.06445000000000001,0.9868165981,0.7636248674,0.7639965894
1569,8769,'smallnorb','annealed_vae',,,,,,10.0,19,-1998.9715576172,9.9890022278,1999.9829101562,1988.984375,10.9974212646,0.5399,0.5364,0.2536,0.2574,0.680425,0.5305,0.12983974380000002,0.1612705575,0.0771556504,0.062400000000000004,0.9874675988,0.7452085747,0.7444380771
1570,8770,'smallnorb','annealed_vae',,,,,,10.0,20,-1998.3988037109,9.9985237122,1990.72265625,1988.4000244141,2.3244054317,0.5587,0.5648000000000001,0.38380000000000003,0.39480000000000004,0.6754500000000001,0.5364500000000001,0.08589677030000001,0.1133850805,0.0679220316,0.0684,0.9828116307,0.7535933459,0.7511310744
1571,8771,'smallnorb','annealed_vae',,,,,,10.0,21,-2003.4066162109,10.0083646774,2001.7684326172,1993.4000244141,8.3685684204,0.5568000000000001,0.5626,0.35950000000000004,0.3664,0.6744,0.5322,0.1428833651,0.1484288372,0.09428049220000001,0.051250000000000004,0.9818309979000001,0.7526251166,0.7529094889
1572,8772,'smallnorb','annealed_vae',,,,,,10.0,22,-1999.7135009766,9.991894722,1997.8195800781,1989.7221679688,8.0996799469,0.5373,0.5364,0.3215,0.3144,0.674775,0.51925,0.1117327548,0.1424370233,0.0832048395,0.062400000000000004,0.9843951608,0.733075702,0.7307751545000001
1573,8773,'smallnorb','annealed_vae',,,,,,10.0,23,-2000.4764404297,10.005361557,1995.8343505859,1990.4711914062,5.3623170853,0.6071000000000001,0.6112000000000001,0.42160000000000003,0.4308,0.673125,0.532,0.11411055660000001,0.1332476232,0.0801814718,0.06825,0.9736517790000001,0.7470190392,0.7419816856
1574,8774,'smallnorb','annealed_vae',,,,,,10.0,24,-2000.9157714844,10.019244194,2010.1413574219,1990.8956298828,19.2472133636,0.5372,0.5366000000000001,0.31920000000000004,0.33,0.676225,0.5301,0.0724333781,0.09847112620000001,0.08414306,0.0712,0.9898152319,0.7248812629,0.7224804744000001
