,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
326,326,'dsprites_full','factor_vae',,10.0,,,,,26,,18.7803478241,74.3766555786,46.5655059814,27.8111133575,0.8613000000000001,0.8628,0.7873,0.7924,0.75112,0.44616000000000006,0.2956802202,0.32210785470000003,0.17101039880000002,0.0736,0.8697775393,0.7842553053,0.7719592270000001
327,327,'dsprites_full','factor_vae',,10.0,,,,,27,,20.3519573212,72.4473724365,44.3323516846,28.1150341034,0.7011000000000001,0.7116,0.6085,0.6038,0.7216600000000001,0.37828,0.1415711541,0.1620528193,0.046508332400000005,0.017920000000000002,0.7143665892000001,0.7485293299,0.7358622001
328,328,'dsprites_full','factor_vae',,10.0,,,,,28,,20.0480518341,77.7041320801,46.2644767761,31.4396743774,0.8526,0.8566,0.7466,0.7456,0.74746,0.45556,0.2672595065,0.2957915575,0.19112484200000002,0.07484,0.824927352,0.7824499411,0.7672408976
329,329,'dsprites_full','factor_vae',,10.0,,,,,29,,19.3060398102,72.0734710693,43.3964347839,28.6770305634,0.8158000000000001,0.81,0.7738,0.7772,0.76148,0.4474,0.26501563040000004,0.2772235679,0.11349884660000001,0.06704,0.7648332373000001,0.7716293258,0.7611846459
330,330,'dsprites_full','factor_vae',,10.0,,,,,30,,18.9745025635,72.8266067505,45.5014228821,27.3251228333,0.8666,0.8764000000000001,0.7823,0.7754000000000001,0.7757400000000001,0.47412000000000004,0.2992130692,0.32458684460000004,0.2035027576,0.08016000000000001,0.8296729201,0.7864303676000001,0.7749765236
331,331,'dsprites_full','factor_vae',,10.0,,,,,31,,20.5123748779,74.7771453857,45.3754577637,29.4016971588,0.7572,0.7588,0.5983,0.6012000000000001,0.7199800000000001,0.36648000000000003,0.1223897116,0.1530113417,0.0680212285,0.04104,0.790512776,0.7453357133,0.7319499766
332,332,'dsprites_full','factor_vae',,10.0,,,,,32,,19.6603374481,70.8927612305,43.479095459,27.413602829,0.8753000000000001,0.8832000000000001,0.8584,0.8606,0.8040200000000001,0.50716,0.3320150234,0.3294037368,0.189654589,0.07704000000000001,0.8394429844,0.7809439445,0.7695945058
333,333,'dsprites_full','factor_vae',,10.0,,,,,33,,20.3329124451,76.9670410156,47.2011680603,29.7658634186,0.8547,0.8476,0.6682,0.6724,0.74328,0.41696000000000005,0.2182180239,0.2615354156,0.151585308,0.07144,0.8296692029,0.7644489735000001,0.7538243688
334,334,'dsprites_full','factor_vae',,10.0,,,,,34,,19.9020652771,75.6195983887,46.0190544128,29.6005725861,0.6432,0.6484,0.4838,0.4806,0.70294,0.33888,0.0747991887,0.1162346383,0.018790759900000002,0.01932,0.7290632127000001,0.7498581174000001,0.7385626707
335,335,'dsprites_full','factor_vae',,10.0,,,,,35,,19.3897228241,74.2780075073,45.8713684082,28.4066638947,0.8382000000000001,0.8406,0.6930000000000001,0.6906,0.7519800000000001,0.41944000000000004,0.24292517200000002,0.2449821126,0.1291980264,0.07364000000000001,0.8571094845,0.7650608769,0.7537697686
336,336,'dsprites_full','factor_vae',,10.0,,,,,36,,19.3743000031,73.2769393921,44.3768997192,28.900056839,0.8633000000000001,0.8592000000000001,0.8048000000000001,0.8146,0.79346,0.5262800000000001,0.364807347,0.36094047360000003,0.1666794959,0.07028000000000001,0.8773173462,0.8037345325,0.7948115512
337,337,'dsprites_full','factor_vae',,10.0,,,,,37,,19.0937786102,74.389831543,47.7890205383,26.6007862091,0.8592000000000001,0.8582000000000001,0.7314,0.7258,0.7469,0.42396000000000006,0.2367293732,0.2526877283,0.12370512380000001,0.07368000000000001,0.8651449838,0.7797961560000001,0.7675463459
338,338,'dsprites_full','factor_vae',,10.0,,,,,38,,19.1639137268,73.634979248,45.7145500183,27.9203968048,0.8681000000000001,0.8688,0.707,0.708,0.7455600000000001,0.42472000000000004,0.23445024520000002,0.2496848251,0.1284630842,0.07528,0.8550577970000001,0.7811831863,0.7708170897000001
339,339,'dsprites_full','factor_vae',,10.0,,,,,39,,19.6568946838,75.0445785522,45.6030082703,29.4415855408,0.8612000000000001,0.8666,0.811,0.8014,0.7701,0.487,0.32783998140000004,0.33954789750000003,0.2262631356,0.07612000000000001,0.8213206620000001,0.7922950603000001,0.7844786509
340,340,'dsprites_full','factor_vae',,10.0,,,,,40,,19.3193397522,73.4354858398,44.0019950867,29.4334125519,0.8598,0.8616,0.7877000000000001,0.7846000000000001,0.7686400000000001,0.47156000000000003,0.29548679170000003,0.2950743878,0.1844907465,0.07664,0.8219468773,0.7874355555,0.7781945450000001
341,341,'dsprites_full','factor_vae',,10.0,,,,,41,,19.2151679993,73.5771026611,45.7286987305,27.8483715057,0.7486,0.7528,0.5721,0.5728,0.7350800000000001,0.4142,0.2434877842,0.2927989609,0.1320837543,0.06348000000000001,0.7847982781,0.7751786828,0.7656677007
342,342,'dsprites_full','factor_vae',,10.0,,,,,42,,19.6512241364,74.2843856812,44.2792510986,30.0051231384,0.8599,0.8626,0.7836000000000001,0.786,0.7593200000000001,0.44264000000000003,0.2506570329,0.2632406223,0.13882949290000002,0.07664,0.77885351,0.7759502327000001,0.7659797155
343,343,'dsprites_full','factor_vae',,10.0,,,,,43,,20.036775589,75.1463546753,44.7786750793,30.3676738739,0.8546,0.859,0.7709,0.7694000000000001,0.7528800000000001,0.45136000000000004,0.25943524090000003,0.2818776127,0.22473008330000002,0.07788,0.8162930521,0.7792880426000001,0.7666830295
344,344,'dsprites_full','factor_vae',,10.0,,,,,44,,19.905500412,69.6784744263,42.5603408813,27.1182823181,0.8310000000000001,0.8224,0.6774,0.6912,0.78058,0.46284000000000003,0.2582834102,0.28255210210000004,0.1318448397,0.06256,0.841308593,0.7806402197000001,0.7697884751
345,345,'dsprites_full','factor_vae',,10.0,,,,,45,,18.7623329163,69.8350982666,43.6759223938,26.159154892,0.8668,0.8788,0.7812,0.7766000000000001,0.7849600000000001,0.46768000000000004,0.28466479240000003,0.29247916890000003,0.1158834723,0.068,0.8549528808,0.7738246527,0.7640177724
346,346,'dsprites_full','factor_vae',,10.0,,,,,46,,19.1002140045,74.5761871338,46.1109848022,28.4651679993,0.8439000000000001,0.8516,0.6959000000000001,0.7022,0.75502,0.43132000000000004,0.22961394670000002,0.247021754,0.14749551260000002,0.07952000000000001,0.8288255908000001,0.7673445805,0.7557871545
347,347,'dsprites_full','factor_vae',,10.0,,,,,47,,19.4142494202,73.0489273071,45.2997360229,27.7491416931,0.8497,0.8552000000000001,0.662,0.6568,0.7577,0.42544000000000004,0.2175986791,0.237845302,0.17584301160000002,0.07644000000000001,0.8790133787000001,0.7681256969,0.7572192523
348,348,'dsprites_full','factor_vae',,10.0,,,,,48,,19.2717838287,71.6025543213,44.6840858459,26.918504715,0.8742000000000001,0.877,0.7866000000000001,0.7922,0.77932,0.46612000000000003,0.28872005,0.2873658938,0.1618340584,0.07036,0.8659394049,0.7752230453000001,0.7624290076
349,349,'dsprites_full','factor_vae',,10.0,,,,,49,,19.0696163177,72.2765350342,46.5161323547,25.7603569031,0.8622000000000001,0.8568,0.7307,0.7304,0.7560800000000001,0.44024,0.2665823598,0.2844718673,0.20885037050000002,0.0782,0.8539377428,0.7880207337,0.7759569394
350,350,'dsprites_full','factor_vae',,20.0,,,,,0,,18.8122196198,75.7617874146,49.501121521,26.2607326508,0.8596,0.8558,0.7587,0.7544000000000001,0.7569800000000001,0.46136000000000005,0.2741051497,0.2822634332,0.2023301845,0.07908000000000001,0.8523338845,0.7775091129,0.7672420990000001
351,351,'dsprites_full','factor_vae',,20.0,,,,,1,,19.0491695404,80.4668960571,52.3710441589,28.0958995819,0.8406,0.8458,0.5882000000000001,0.5948,0.7365200000000001,0.40612000000000004,0.20032917050000001,0.23293476270000002,0.1264751104,0.07616,0.8465688341000001,0.7578793643,0.7462938724
